Time,SPY,IEFA,VWO,EWJ,XLF,XLK,XLV,XLY,XLP,XLU,XLI,XLE,XLC,XLRE,XLB,BND,LQD,BNDX,SHV,HYG,GLD,SLV,PDBC,USO
2021-06-16,406.735412597656,71.8062286376953,49.7116966247559,66.9153518676758,35.468635559082,138.71907043457,119.497566223145,169.009170532227,65.4781112670898,60.6562156677246,98.5265197753906,50.4009284973145,77.4623184204102,41.4514427185059,79.8027572631836,79.9201583862305,122.426979064941,53.4468612670898,104.422370910645,76.9067764282227,171.110000610352,25.2600002288818,11.2917518615723,48.75
2021-06-17,406.600463867188,71.2620391845703,49.9983024597168,66.6635055541992,34.4198303222656,140.32389831543,120.411437988281,169.646347045898,65.7126617431641,60.9898490905762,97.0077667236328,48.6875381469727,77.7851638793945,41.6084938049316,78.0249252319336,80.1916580200195,123.108657836914,53.5031204223633,104.422370910645,76.9595489501953,165.850006103516,24.0499992370605,11.0166215896606,48.0400009155273
2021-06-18,401.115325927734,69.8358535766602,49.6099967956543,65.142707824707,33.5903244018555,139.041976928711,119.03581237793,168.754333496094,64.5492858886719,59.4050941467285,95.7485580444336,47.2446784973145,76.8753280639648,40.9525909423828,76.7604751586914,80.444450378418,123.753479003906,53.5218658447266,104.403472900391,76.9243621826172,164.929992675781,23.8799991607666,11.1369915008545,48.3600006103516
2021-06-21,406.857666015625,70.7459869384766,49.8516387939453,65.830451965332,34.3742980957031,140.532089233398,120.46607208252,170.055038452148,65.2896270751953,60.1746711730957,97.8545303344727,49.257999420166,77.6211547851562,41.7661476135254,78.3541030883789,80.1635665893555,123.034973144531,53.4843711853027,104.41291809082,77.0739288330078,166.949996948242,24.0799999237061,11.2802867889404,49.3600006103516
2021-06-22,409.032775878906,70.8210525512695,49.637882232666,65.9079437255859,34.4317398071289,141.806533813477,120.726821899414,171.655181884766,65.3840637207031,59.8104362487793,97.9605865478516,49.5859565734863,78.28759765625,41.5801887512207,78.6691970825195,80.2759399414062,123.237640380859,53.4937515258789,104.403472900391,77.1267242431641,166.25,23.8500003814697,11.2917518615723,49.4199981689453
2021-06-23,408.539764404297,70.3706741333008,49.9259948730469,65.4042434692383,34.4987487792969,141.649688720703,120.224617004395,172.980438232422,64.9779968261719,59.1753463745117,97.7388076782227,49.7226142883301,78.2092132568359,41.4500274658203,78.1631393432617,80.2197418212891,123.044174194336,53.4562339782715,104.41291809082,77.0475387573242,166.139999389648,23.9300003051758,11.3605318069458,49.7200012207031
2021-06-24,410.956604003906,71.0180969238281,50.297737121582,65.9757537841797,34.9294929504395,142.541793823242,120.842704772949,173.569412231445,65.299072265625,59.1193046569824,98.500602722168,50.1507835388184,78.9442520141602,41.2547645568848,78.4114074707031,80.2572174072266,123.283683776855,53.4843711853027,104.422370910645,77.2851028442383,166.039993286133,24.0400009155273,11.4063882827759,49.8400001525879
2021-06-25,412.416351318359,71.1869812011719,50.706672668457,66.2760391235352,35.3506813049316,142.375137329102,121.393180847168,174.668914794922,65.799560546875,59.7543983459473,98.6934509277344,50.4149742126465,79.0422668457031,41.5522956848145,78.4209365844727,80.1073989868164,122.961288452148,53.3999710083008,104.403472900391,77.3642883300781,166.589996337891,24.1800003051758,11.366265296936,50.25
2021-06-28,413.247711181641,70.7647476196289,50.8274765014648,66.0048141479492,35.0922317504883,143.865280151367,121.576667785645,174.708206176758,65.8562088012695,60.1373138427734,98.172737121582,48.7113952636719,79.9341049194336,41.5708999633789,78.4209365844727,80.3227386474609,123.486343383789,53.5124931335449,104.41291809082,77.3554916381836,166.580001831055,24.2099990844727,11.3605318069458,49.5400009155273
2021-06-29,413.470092773438,70.7741394042969,50.7903137207031,66.0532531738281,34.9677734375,144.914260864258,121.711860656738,175.140090942383,65.5634689331055,59.1660041809082,97.9798889160156,48.4745292663574,79.5028915405273,41.5429992675781,78.3827514648438,80.3602066040039,123.633758544922,53.4656105041504,104.41291809082,77.452278137207,164.830001831055,23.8899993896484,11.4006547927856,49.8899993896484
2021-06-30,413.818115234375,70.2393188476562,50.4743194580078,65.4236145019531,35.1209449768066,144.757369995117,121.63459777832,175.277542114258,66.0734024047852,59.0539360046387,98.7416610717773,49.0757904052734,79.3558807373047,41.2175788879395,78.5927963256836,80.4163589477539,123.771957397461,53.5406265258789,104.41291809082,77.461067199707,165.630004882812,24.2199993133545,11.5152940750122,49.8800010681152
2021-07-01,416.109191894531,70.3894424438477,50.2047996520996,65.3751831054688,35.3985481262207,145.002471923828,122.716232299805,176.269027709961,65.8751068115234,59.6983528137207,99.4455871582031,49.9321441650391,79.9439239501953,41.3849334716797,79.0224990844727,80.4088745117188,123.663902282715,53.5800437927246,104.41291809082,77.6128921508789,166.199996948242,24.1100006103516,11.589807510376,50.6199989318848
2021-07-02,419.289825439453,70.7272186279297,50.1490325927734,65.7820281982422,35.3602485656738,146.914154052734,123.894432067871,177.820068359375,66.0356292724609,59.791748046875,99.599853515625,49.8228187561035,80.5025634765625,41.5801887512207,79.1370697021484,80.5495223999023,124.014633178711,53.6832542419434,104.41291809082,77.7364807128906,167.289993286133,24.5499992370605,11.67005443573,50.9300003051758
